seq,red_raw,ir_raw,red_fir,ir_fir
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
0,0,0,0.000000,0.000000
